Date,Artist,Song Name,Korean Name,Director,Video,Type,Release,video_seconds,real_id,viewCount,likeCount,commentCount
2016-03-24,Lip Service,Hello,이슬만먹고살아,,https://youtu.be/mJQNmdcxKfc,Girl,Major,213,mJQNmdcxKfc,51542,1179,118
2016-03-24,M.A.S 0094,Feeling Good,,,https://youtu.be/04Xds754tOc,Boy,Major,180,04Xds754tOc,184758,10070,394
2016-03-23,A.cian,Touch,손이가요,,https://youtu.be/c30PDzrKgBI,Boy,Major,191,c30PDzrKgBI,739221,28868,2017
2016-03-20,GOT7,Fly,플라이,Naive,https://youtu.be/Q4vFviZ4qw0,Boy,Major,208,Q4vFviZ4qw0,88903445,1303241,113643
2016-03-18,FTISLAND,You Don't Know Who I Am,,,https://youtu.be/kN8QEw1lyNc,Boy,Japanese,211,kN8QEw1lyNc,1843552,30978,1381
2016-03-16,Red Velvet,One of These Nights,7월 7일,Shin Heewon,https://youtu.be/9xWiro_tS1k,Girl,Major,271,9xWiro_tS1k,28739944,588003,33942
2016-03-14,Daybreak,Mellow,,,https://youtu.be/atstFjRxf4c,Boy,Major,213,atstFjRxf4c,246302,1354,47
2016-03-14,Holics,U Lie,,,https://youtu.be/vck0nsUEmcw,Girl,Minor,210,vck0nsUEmcw,103371,2954,0
2016-03-14,Holics,Our Story,우리들 이야기,,https://youtu.be/sUsbLxiZMEc,Girl,Minor,238,sUsbLxiZMEc,41337,1532,0
2016-03-09,WJSN,Catch Me,캐치미,ZANYBROS,https://youtu.be/A6JrasjoyeY,Girl,Minor,197,A6JrasjoyeY,2423635,45812,3271
2016-03-08,JJCC,Today,오늘 한번,,https://youtu.be/_n3unvHCEio,Boy,Major,235,_n3unvHCEio,717693,22604,1422
2016-03-08,Fiestar,Mirror,미러,,https://youtu.be/xKMT44GBaUI,Girl,Major,239,xKMT44GBaUI,8140604,83708,4606
2016-03-08,Miss S,Don't Speak Without Soul,영혼없이 말하지마,,https://youtu.be/Y5NGjlTHHpY,Girl,Major,195,Y5NGjlTHHpY,64460,708,25
2016-03-07,Snuper,Platonic Love,지켜줄게,LIKETHAT,https://youtu.be/KJLYikmDoIM,Boy,Major,206,KJLYikmDoIM,1595841,54975,4205
2016-03-04,B.A.P,Kingdom,킹덤,,https://youtu.be/VBS1stsxtzM,Boy,Japanese,248,VBS1stsxtzM,1556159,32589,1852
2016-03-02,KNK,Knock,노크,Tiger Cave,https://youtu.be/HYVDIZcb6Og,Boy,Major,228,HYVDIZcb6Og,6148694,186294,11658
2016-03-01,Voisper,In Your Voice,그대 목소리로 말해줘,,https://youtu.be/pcDIOpnJkes,Boy,Major,238,pcDIOpnJkes,192704,6148,351
2016-02-29,CLC,High Heels,페페,ZANYBROS,https://youtu.be/0yAN3zJQPUg,Girl,Major,227,0yAN3zJQPUg,2138465,55229,3995
2016-02-28,Mamamoo,My Recipe,나만의레시피,,https://youtu.be/TBQEtiAIC2o,Girl,Minor,406,TBQEtiAIC2o,172934,6057,1319
2016-02-25,ASTRO,Cat's Eye,장화 신은 고양이,,https://youtu.be/TFPnK016xo0,Boy,Minor,180,TFPnK016xo0,9323145,221058,6348
2016-02-25,Bloomy,Because Of You,너 때문이야,,https://youtu.be/QFIma6wmots,Girl,,216,QFIma6wmots,103350,2506,210
2016-02-25,Mamamoo,You're The Best,넌 is 뭔들,,https://youtu.be/QbhmTM1cRro,Girl,Major,265,QbhmTM1cRro,43342785,454254,14211
2016-02-24,Apink,Brand New Days,,,https://youtu.be/9HjrFnKEE8w,Girl,Japanese,229,9HjrFnKEE8w,3959282,45572,3209
2016-02-24,WJSN,Mo Mo Mo,모모모,ZANYBROS,https://youtu.be/RRJqH0Plqg8,Girl,Major,308,RRJqH0Plqg8,5229126,65926,7325
2016-02-23,Ladies' Code,Galaxy,갤럭시,,https://youtu.be/hcgT1eq3CLM,Girl,Major,222,hcgT1eq3CLM,5609247,163713,10027
2016-02-23,Teen Top,Don't Drink,술 마시지마,,https://youtu.be/Diik9bl3nlk,Boy,Minor,215,Diik9bl3nlk,415615,14651,687
2016-02-22,ASTRO,Hide & Seek,숨바꼭질,,https://youtu.be/KEgSjGQEZnM,Boy,Major,280,KEgSjGQEZnM,12366434,375415,22918
2016-02-22,4Ten,Severely,지독하게,,https://youtu.be/BxpOCMH3NeQ,Girl,Major,218,BxpOCMH3NeQ,904202,20515,1331
2016-02-22,Taemin,Press Your Number,프레스 유어넘버,VM Project,https://youtu.be/XsOGiTSZ_cg,Boy Solo,Major,288,XsOGiTSZ_cg,15316912,378374,17969
2016-02-21,B.A.P,Feel So Good,필소굿,ZANYBROS,https://youtu.be/CVNGjg92z-g,Boy,Major,207,CVNGjg92z-g,5011244,137342,6882
2016-02-21,Taemin,Drip Drop,드립드랍,VM Project,https://youtu.be/Oz3mm3tPKfg,Boy Solo,Minor,230,Oz3mm3tPKfg,14201473,312637,16077
2016-02-17,Wable,I Want To Fall In Love,연애하고 싶다,,https://youtu.be/LLpoj0gwRyc,Girl,Major,181,LLpoj0gwRyc,1149543,7455,330
2016-02-16,NU'EST,Overcome,여왕의 기사,SUNNY VISUAL,https://youtu.be/xmqnT6CFSAk,Boy,Major,217,xmqnT6CFSAk,549138,31908,3260
2016-02-15,Double S 301,Sorry I'm Busy,바빠서 미안해,,https://youtu.be/uLP_-rScMik,Boy,Minor,198,uLP_-rScMik,499249,15428,2653
2016-02-15,Double S 301,Pain,,,https://youtu.be/Lh8857K5Pjs,Boy,Major,210,Lh8857K5Pjs,4041330,83061,17771
2016-02-15,Brave Girls,Deepened,변했어,,https://youtu.be/TsD79puVGRI,Girl,Major,203,0_pC3KXT2r4,1873754,47657,3566
2016-02-14,Rainbow,Whoo,우,,https://youtu.be/URPYRLiGAnY,Girl,Major,190,URPYRLiGAnY,3314660,0,3620
2016-02-14,BtoB,Dear Bride,,,https://youtu.be/w2MgU5XGe7Q,Boy,Japanese,304,2f9Sz-ju8iQ,269323,7931,295
2016-02-11,AOA CREAM,I'm Jelly Baby,질투 나요 BABY,,https://youtu.be/bhKFSXN2Fr4,Girl,Major,279,bhKFSXN2Fr4,30515921,265444,11017
2016-02-11,Mamamoo,Taller Than You,1cm의 자존심,Kim Beomchul,https://youtu.be/h41Rrk_6rzs,Girl,Minor,188,h41Rrk_6rzs,24554116,456298,17402
2016-02-09,N.Flying,Knock Knock,노크노크,,https://youtu.be/_o5QfuPdgpo,Boy,Japanese,216,_o5QfuPdgpo,139506,4212,159
2016-02-07,The Legend,This,이렇게,,https://youtu.be/QM7H8elVMNw,Boy,Major,169,yI3v6KfR9Mw,13578555,53782,2712
2016-02-04,Mamamoo,My Hometown,고향이,,https://youtu.be/pILouGs_k7M,Girl,Minor,209,pILouGs_k7M,466914,19673,1108
2016-02-03,Taeyeon,Rain,레인,,https://youtu.be/eHir_vB1RUI,Girl Solo,Minor,230,eHir_vB1RUI,56516662,506363,25345
2016-01-31,4Minute,Hate,싫어,ZANYBROS,https://youtu.be/D_F9HUTYnl0,Girl,Major,222,D_F9HUTYnl0,68971743,908355,50130
2016-01-31,WINNER,Baby Baby,베이비 베이비,FantazyLab,https://youtu.be/jBBy2p5EQhs,Boy,Major,306,jBBy2p5EQhs,19447510,307690,14570
2016-01-31,WINNER,Sentimental,센치해,Digipedi,https://youtu.be/OV9NJGTLm-4,Boy,Major,224,OV9NJGTLm-4,35848894,482182,25214
2016-01-31,WINNER,I'm Young,좋더라,,https://youtu.be/P79G22cJe74,Boy,Major,341,P79G22cJe74,10779909,230887,13663
2016-01-28,M.C The Max,No matter where,어디에도,,https://youtu.be/va5rf20Un24,Boy,Major,346,va5rf20Un24,49303378,121139,11391
2016-01-26,IMFACT,Lollipop,롤리팝,,https://youtu.be/x3ydTrmax9o,Boy,Major,224,x3ydTrmax9o,175614,10130,1257
2016-01-26,SUS4,Pick Me Up,,,https://youtu.be/lVG-vfUtuco,Girl,Major,192,lVG-vfUtuco,290485,4177,251
2016-01-25,A.SOME,Temptress,템트리스,,https://youtu.be/Xyz1SxHNyNQ,Girl,Major,150,Xyz1SxHNyNQ,13454,263,35
2016-01-24,GFRIEND,Rough,시간을 달려서,ZANYBROS,https://youtu.be/0VKcLPdY9lI,Girl,Major,287,0VKcLPdY9lI,77349688,628631,61748
2016-01-24,Mr.Mr,Just 1 Light,,,https://youtu.be/xMTNG7FkeFY,Boy,Japanese,233,xMTNG7FkeFY,66116,966,54
2016-01-21,CNBLUE,Feel Good,필굿,,https://youtu.be/rgI6nBPjU8o,Boy,CF,234,rgI6nBPjU8o,897808,18204,411
2016-01-21,Bubble X,Monologue,혼잣말,,https://youtu.be/X7bu241huKk,Girl,Minor,181,X7bu241huKk,25403,765,31
2016-01-21,Bubble X,Hit It,히릿,,https://youtu.be/2eHzRBElVGE,Girl,Minor,211,2eHzRBElVGE,39541,1095,51
2016-01-20,The Legend,Crush On You,반했다,,https://youtu.be/5f3p08llg5U,Boy,Major,191,wT5k0C7Nngg,494844,15062,1001
2016-01-20,CROSS GENE,"Noona, You",누나 너 말야,,https://youtu.be/b6l-CkRJOJs,Boy,Major,209,b6l-CkRJOJs,1037324,32761,2863
2016-01-18,KARA,French kiss,フレンチキス,,https://youtu.be/lRF-hYdfA2s,Girl,Japanese,258,lRF-hYdfA2s,878787,5663,311
2016-01-18,VIXX,Depend On Me,,,https://youtu.be/M97k_IrcQtY,Boy,Japanese,66,M97k_IrcQtY,308246,6617,294
2016-01-17,Stellar,Sting,찔려,Digipedi,https://youtu.be/IIj7j7mtNS4,Girl,Major,213,IIj7j7mtNS4,8180757,89327,6284
2016-01-17,Teen Top,Warning Sign,사각지대,,https://youtu.be/oLH8CxDfL_Y,Boy,Major,226,oLH8CxDfL_Y,3392519,75923,6721
2016-01-14,V.O.S,The Only One For Me,그 사람이 너니까,,https://youtu.be/Rawn2CVDWE0,Boy,Major,261,Rawn2CVDWE0,70967,741,59
2016-01-13,Baechigi,Walkak,왈칵,,https://youtu.be/4dSr9L7qdWs,Boy,Major,266,Qu7cxLp9NoY,3230,41,5
2016-01-07,Lucky J,No Love,노 러브,,https://youtu.be/LHwRNuNPvDc,Co-ed,Major,229,ifVtA_ynwQI,117070,2578,78
2016-01-07,AshGray,Push & Pull,밀당,,https://youtu.be/-PMtLCWVSjQ,Boy,Major,253,-PMtLCWVSjQ,1203,34,1
2016-01-06,Flashe,Lip Bomb,립밤,,https://youtu.be/UZrTt8hRnns,Girl,Major,230,QJz07Tn3MeM,1506,26,3
2016-01-04,Dal Shabet,Someone Like U,너 같은,,https://youtu.be/6H1QOFBNRWs,Girl,Major,203,6H1QOFBNRWs,10232396,113633,6242
2016-01-04,CoCoSoRi,Dark Circle,다크서클,,https://youtu.be/X4SGYjRPx1g,Girl,Major,193,X4SGYjRPx1g,1032718,19689,1775
2015-12-23,iKON,What's Wrong?,왜 또,Sa Minhan,https://youtu.be/KS2UujCafvQ,Boy,Major,242,KS2UujCafvQ,16452424,327024,16877
2015-12-23,iKON,Dumb & Dumber,덤앤더머,,https://youtu.be/QjZkpm7_kRk,Boy,Major,260,QjZkpm7_kRk,35054401,587442,24105
2015-12-20,APRIL,Snowman,스노우맨,ZANYBROS,https://youtu.be/YqAP4M_5XCs,Girl,Major,207,YqAP4M_5XCs,2028397,15142,1315
2015-12-17,Dickpunks,Show Me,니가 보여,,https://youtu.be/l6ZL6rMnneI,Boy,Major,210,l6ZL6rMnneI,61672,563,22
2015-12-16,HISTORY,Lost,,,https://youtu.be/ThQdZvxgpkE,Boy,Japanese,218,ThQdZvxgpkE,263019,7438,450
2015-12-13,SHINee,DxDxD,,,https://youtu.be/OTZMso8njbo,Boy,Japanese,228,OTZMso8njbo,6626123,88172,3973
2015-12-09,EXO,Sing For You,싱포유,,https://youtu.be/nqaSboKBIuA,Boy,Minor,251,nqaSboKBIuA,42534828,951953,56030
2015-12-08,g.o.d,A Funny But Sad Day,웃픈 하루,,https://youtu.be/sXkZgR9gS24,Boy,Major,423,FTl5V1HVIfY,106175,2788,129
2015-12-08,Brown Eyed Soul,Home,,,https://youtu.be/qWRDjlbnKQM,Boy,Major,283,qWRDjlbnKQM,4603117,23268,1394
2015-12-07,Dynamic Duo,Oksang,옥상에서,,https://youtu.be/v5f3fD3NtW8,Boy,Minor,328,v5f3fD3NtW8,168269,2396,98
2015-12-06,Lovelyz,For You,그대에게,Digipedi,https://youtu.be/mFnN0q05_B4,Girl,Major,231,mFnN0q05_B4,2306535,33958,2264
2015-12-03,Girls' Generation-TTS,Dear Santa,,,https://youtu.be/CL34w0xql7s,Girl,Major,261,CL34w0xql7s,17330812,293525,11937
2015-12-03,Girls' Generation-TTS,Dear Santa (English ver.),,,https://youtu.be/FXbwcq6WZ-M,Girl,English,261,FXbwcq6WZ-M,7342259,204990,9246
2015-12-03,SEVENTEEN,Q&A (with Ailee),,Digipedi,https://youtu.be/Uk01FiCAk50,Boy,Minor,245,Uk01FiCAk50,21705114,365585,11927
2015-12-02,Nell,Lost in perspective,3인칭의 필요성,,https://youtu.be/Nx_IUlhj66E,Boy,Major,333,Nx_IUlhj66E,730836,10676,573
2015-12-01,LABOUM,AALOW AALOW,아로아로,,https://youtu.be/o3C_frwl79A,Girl,Major,210,u3_QjEIyxCQ,1134339,17474,2139
2015-11-29,BTS,Run,런,Lumpens,https://youtu.be/5Wn85Ge22FQ,Boy,Major,451,5Wn85Ge22FQ,173703407,3398389,153064
2015-11-26,UP10TION,Catch Me,여기여기 붙어라,,https://youtu.be/YE5KxgrkK0k,Boy,Major,233,YE5KxgrkK0k,3565215,95447,3840
2015-11-26,Noel,In the End,이별밖에,,https://youtu.be/IW06kHkKSfY,Boy,Major,292,IW06kHkKSfY,3991852,17197,896
2015-11-25,I.C.E,Over U,,,https://youtu.be/hSaPyVwoOhQ,Girl,Major,211,hSaPyVwoOhQ,128131,3395,259
2015-11-25,K-Much,Tie My Hands,,,https://youtu.be/YtMItMUPEbE,Boy,Major,220,YtMItMUPEbE,90605,4033,318
2015-11-24,Road Boyz,Show Me Bang Bang,쇼 미 뱅 뱅,,https://youtu.be/MGze2L5oiG4,Boy,Major,213,mxPpFLgH80E,371,12,0
2015-11-24,APRIL,Muah!,무아!,ZANYBROS,https://youtu.be/Z6OxJMuSnx4,Girl,Major,229,Z6OxJMuSnx4,3538850,38608,3333
2015-11-23,9MUSES,Sleepless Night,잠은 안오고 배는 고프고,ZANYBROS,https://youtu.be/wNnV2D7ME7A,Girl,Major,289,eycIuUZyJPY,989897,22005,2117
2015-11-23,5tion,Lie,라이,,https://youtu.be/VRNbTJlQ5oA,Boy,Minor,219,VRNbTJlQ5oA,31477,550,44
2015-11-22,GOT7,Confession Song,고백송,Naive,https://youtu.be/gNLF7ysoc6w,Boy,Minor,291,gNLF7ysoc6w,18646538,488323,24210
2015-11-20,Dynamic Duo,Dodoripyo,도돌이표,,https://youtu.be/v63zKfh-cv0,Boy,Minor,317,v63zKfh-cv0,196544,2433,135
2015-11-20,BIGFLO,"1,2,3,4",,,https://youtu.be/M31OMJB6UwA,Boy,Japanese,241,M31OMJB6UwA,96154,2411,109
2015-11-18,Apink,Sunday Morning,,,https://youtu.be/Ppjsorbd0Fo,Girl,Japanese,226,Ppjsorbd0Fo,1638336,16026,700
2015-11-17,EXID,Hot Pink,핫핑크,Digipedi,https://youtu.be/8NaeaLW8CLY,Girl,Major,201,8NaeaLW8CLY,65226681,487490,16508
2015-11-17,JJCC,Insomnia,불면증,,https://youtu.be/vWfvnD9BKqg,Boy,Major,245,vWfvnD9BKqg,417983,14427,876
2015-11-17,Dynamic Duo,Jam,꿀잼,,https://youtu.be/bbTOhfJYQkc,Boy,Major,244,bbTOhfJYQkc,4602680,23906,1264
2015-11-16,B.I.G,Taola,타올라,Digipedi,https://youtu.be/VHG5mzW1-no,Boy,Major,220,VHG5mzW1-no,907779,38896,1786
2015-11-16,Road Boyz,Poison Girl,독한 여자,,https://youtu.be/WiRysO93K9c,Boy,Minor,201,kmLlZlKEPyE,4959,99,8
2015-11-16,Dynamic Duo,J.O.T.S,,,https://youtu.be/oxnAcKfSa1Q,Boy,Minor,259,oxnAcKfSa1Q,518792,5483,402
2015-11-16,The Legend,Nail,손톱,,https://youtu.be/IrsTz_ve2gI,Boy,Major,197,voXUihR8S70,385412,12455,857
2015-11-15,Snuper,Shall We Dance,쉘 위 댄스,,https://youtu.be/nB6eX7Lc2CY,Boy,Major,276,_lMLjW6TeHM,21362,1424,91
2015-11-15,B.A.P,"Young, Wild & Free",비에이피 - 영 와일드 앤 프리,ZANYBROS,https://youtu.be/_1_rw1gU6h0,Boy,Major,219,_1_rw1gU6h0,3861130,90609,4844
2015-11-15,iKON,Anthem,이리오너라,,https://youtu.be/qdD7ciXKfzE,Boy,Major,221,qdD7ciXKfzE,15408741,341180,16792
2015-11-15,iKON,Apology,지못미,Sa Minhan,https://youtu.be/blSCDrx0CDA,Boy,Major,252,blSCDrx0CDA,37905122,588196,30846
2015-11-12,UP10TION,Come as you are,그대로,,https://youtu.be/RoJwaRTjHps,Boy,Minor,220,RoJwaRTjHps,473227,19141,902
2015-11-12,MyB,DdoDdo,또또,,https://youtu.be/oKjlIbckuW4,Girl,Major,231,oKjlIbckuW4,672629,14614,1654
2015-11-11,Dia Girls,Gently,스르륵,,https://youtu.be/kU4yecpcDGc,Girl,Major,202,kU4yecpcDGc,40497,526,50
2015-11-11,D.Holic,Murphy & Sally,머피와 샐리,,https://youtu.be/mREGml_aZoI,Girl,Major,226,mREGml_aZoI,40401,1334,108
2015-11-11,Madtown,OMGT,오엠지티,,https://youtu.be/dODodiuO0uU,Boy,Major,200,dODodiuO0uU,5179838,144927,6016
2015-11-10,EXO,Lightsaber,라이트세이버,,https://youtu.be/ukAvTZbnN94,Boy,CF,148,ukAvTZbnN94,22859215,700449,28031
2015-11-09,Crayon Pop,Dancing All Night,댄싱 올 나잇,,https://youtu.be/K-B5XAxDQ8w,Girl,Japanese,240,K-B5XAxDQ8w,6166410,59877,4820
2015-11-09,Tahiti,Skip,스킵,,https://youtu.be/Tc909eoH2wo,Girl,Major,185,Tc909eoH2wo,889356,11451,869
2015-11-09,Wanna.B,Hands Up,손들어,,https://youtu.be/clViD7CJcho,Girl,Major,198,EauAw7k0yZY,45616,1130,76
2015-11-09,VIXX,Chained Up,사슬,Woogie Kim,https://youtu.be/vqzBrI76e4g,Boy,Major,213,vqzBrI76e4g,31130229,538077,44656
2015-11-09,MAP6,Storm,스톰,,https://youtu.be/XhL74E1xVgc,Boy,Major,222,XhL74E1xVgc,812304,30229,1701
2015-11-05,Vetty L,Come Back Please,돌아와 제발,,https://youtu.be/HJF7KGvNvN8,Girl,Major,215,HJF7KGvNvN8,6432,138,19
2015-11-04,Rania,Demonstrate,데몬스트레이트,,https://youtu.be/aVdAXzu6LgE,Girl,Major,185,In-cnRyA6u8,204981,4629,272
2015-11-04,ROMEO,Target,타겟,,https://youtu.be/YC0-c0iW4WA,Boy,Major,254,YC0-c0iW4WA,792669,26940,1980
2015-11-04,Davichi,Moment,이 순간,,https://youtu.be/-HBkX3VGrWw,Girl,Minor,215,9fio-pyEW80,53793,988,42
2015-11-04,Brown Eyed Girls,Brave New World,신세계,FPK,https://youtu.be/8fMnBrts2cg,Girl,Major,293,8fMnBrts2cg,4386553,51209,3043
2015-11-04,Brown Eyed Girls,Warm Hole,웜홀,FPK,https://youtu.be/hflLXh1M-is,Girl,Minor,202,hflLXh1M-is,2911056,37543,2636
2015-11-03,Year 7 Class 1,Believe,,,https://youtu.be/1nlS9muDxBM,Girl,Major,221,1nlS9muDxBM,149604,1973,216
2015-11-02,Gavy NJ,Hello,헬로우,,https://youtu.be/nXnK7MIwIos,Girl,Major,239,nXnK7MIwIos,502885,6907,284
2015-11-01,VAV,Under The Moonlight,,,https://youtu.be/dhUxG95s1y8,Boy,Major,205,dhUxG95s1y8,202669,6927,575
2015-11-01,High4,D.O.A (Dead or Alive),데드 오어 얼라이브,,https://youtu.be/nJBoTu_gogk,Boy,Major,204,nJBoTu_gogk,776622,23885,1239
2015-10-27,B1A4,Happy Days,,,https://youtu.be/t1F3a9f_vdQ,Boy,Japanese,229,t1F3a9f_vdQ,731950,0,0
2015-10-26,f(x),4 Walls,포 월즈,,https://youtu.be/4j7Umwfx60Q,Girl,Major,214,4j7Umwfx60Q,45533753,684674,40998
2015-10-25,SHINee,Sing Your Song,,,https://youtu.be/bbiU2EBJA_U,Boy,Japanese,272,bbiU2EBJA_U,5164580,115640,4657
2015-10-21,N.Flying,Lonely,론리,,https://youtu.be/D5BlM1NMP5c,Boy,Major,216,D5BlM1NMP5c,1508150,24539,1064
2015-10-19,DIA,My Friend's Boyfriend,내 친구의 남자친구,,https://youtu.be/ui_YY5mJZT4,Girl,Major,353,ui_YY5mJZT4,2650497,34351,2851
2015-10-19,Twice,Like OOH-AHH,우아하게,Naive,https://youtu.be/0rtV5esQT6I,Girl,Major,272,0rtV5esQT6I,464936135,3547848,266617
2015-10-18,Topp Dogg,The Beat,,,https://youtu.be/urmX0l5aBs8,Boy,Major,230,urmX0l5aBs8,2621231,78102,6067
2015-10-15,Uniq,Best Friend,,,https://youtu.be/UsQUHoViugo,Boy,Minor,186,UsQUHoViugo,1213303,51747,2124
2015-10-13,AOA,Oh Boy,보이,,https://youtu.be/fCATw-7au30,Girl,Japanese,266,fCATw-7au30,15163453,134838,4436
2015-10-11,BtoB,Way Back Home,집으로 가는 길,ZANYBROS,https://youtu.be/lr-MkPRHFms,Boy,Major,480,lr-MkPRHFms,4192195,121831,12525
2015-10-07,Oh My Girl,Closer,클로저,Sunny Visual,https://youtu.be/isUudT58Xfk,Girl,Major,231,isUudT58Xfk,15854211,227095,13260
2015-10-07,BIGFLO,Obliviate,오블리비아테,ZANYBROS,https://youtu.be/yEtpfu_ro6E,Boy,Major,210,yEtpfu_ro6E,435357,10764,434
2015-10-06,Taeyeon,I feat. Verbal Jint,아이,,https://youtu.be/4OrCA1OInoo,Girl Solo,Major,300,4OrCA1OInoo,248207076,2302056,127177
2015-10-06,MelodyDay,Speed Up,스피드 업,,https://youtu.be/_cVD9jQZje8,Girl,Major,242,_cVD9jQZje8,779621,17651,1483
2015-10-01,MONSTA X,Hero,히어로,Vikings League,https://youtu.be/FZ9lJ5ctd0s,Boy,Major,255,FZ9lJ5ctd0s,130944894,1935236,92769
2015-09-30,Lovelyz,Ah-Choo,아츄,Digipedi,https://youtu.be/v7qisJ_KuYI,Girl,Major,222,v7qisJ_KuYI,14015882,198463,10832
2015-09-30,24K,Super Fly,날라리,,https://youtu.be/CnmLjdvTeCE,Boy,Major,203,CnmLjdvTeCE,11494227,321727,12009
2015-09-30,iKON,Rhythm Ta,리듬 타,,https://youtu.be/tYI5CriE6XU,Boy,Major,242,tYI5CriE6XU,75944684,1164423,52915
2015-09-30,iKON,Airplane,에어플레인,,https://youtu.be/ORzHsIWx8UQ,Boy,Major,229,ORzHsIWx8UQ,34105331,494722,23556
2015-09-30,A-Daily,Spotlight,스포트라이트,,https://youtu.be/fCCpaj4Ck1Q,Girl,Major,198,fCCpaj4Ck1Q,83006,1502,123
2015-09-28,GOT7,If You Do,니가 하면,Naive,https://youtu.be/T0iPB_JyS5g,Boy,Major,217,T0iPB_JyS5g,216805722,2369125,147351
2015-09-24,A.H.H.A,Hood On,훋 온,,https://youtu.be/Lsr_-go-d_A,Girl,Major,237,Lsr_-go-d_A,55181,879,274
2015-09-24,Mamamoo,Girl Crush,걸크러쉬,,https://youtu.be/8VqixYI3rKA,Girl,OST,128,8VqixYI3rKA,2494567,41013,1074
2015-09-23,Cool,It's Alright,다 잘될 거야,,https://youtu.be/5jl8GwA3xn0,Co-ed,Major,196,5jl8GwA3xn0,145537,744,60
2015-09-22,Berry Good,My First Love,내 첫사랑,,https://youtu.be/yGzsKjUCrnE,Girl,Major,230,ptS7B9cbcgs,144506,1816,81
2015-09-18,Nell,Star Shell,,,https://youtu.be/kgB219Noobk,Boy,Major,278,kgB219Noobk,509508,10152,550
2015-09-17,DIA,I Wanna Listen to Music,음악 들을래,,https://youtu.be/VMQSFXzssSU,Girl,Minor,122,VMQSFXzssSU,96456,2102,74
2015-09-17,DIA,Lean on Me (feat. Microdot),린온미,,https://youtu.be/P47TTxS4lTs,Girl,Minor,226,P47TTxS4lTs,190026,3406,175
2015-09-17,ZE:A,Continue,,,https://youtu.be/CAhrdIuV4I8,Boy,Minor,278,CAhrdIuV4I8,277234,6577,624
2015-09-16,Jonghyun,End of a Day,하루의 끝,,https://youtu.be/wGP-gfCWXYI,Boy Solo,Minor,307,wGP-gfCWXYI,8958199,259650,14609
2015-09-15,Super Junior,Magic,매직,,https://youtu.be/xMZ5nK5G71o,Boy,Major,221,xMZ5nK5G71o,31992507,454514,33932
2015-09-14,DIA,Somehow,왠지,,https://youtu.be/tzQv6TgwuFQ,Girl,Major,223,tzQv6TgwuFQ,4558206,53644,5321
2015-09-14,Fly To The Sky,It happens to be that way,그렇게 됐어,,https://youtu.be/Q8KO4sekJyI,Boy,Major,377,Q8KO4sekJyI,1191456,8558,699
2015-09-14,Fly To The Sky,If I have to hate you,미워해야 한다면,,https://youtu.be/KiQ8OIiNwmY,Boy,Major,320,KiQ8OIiNwmY,832312,6441,398
2015-09-14,iKON,My Type,취향저격,Sa Minhan,https://youtu.be/ZS6vfv4sszg,Boy,Major,235,ZS6vfv4sszg,61479702,796269,51356
2015-09-13,CNBLUE,Cinderella,신데렐라,,https://youtu.be/YLay6l7CakM,Boy,Major,212,YLay6l7CakM,4922835,96924,7455
2015-09-13,Lovelyz,Shooting Star,작별하나,Digipedi,https://youtu.be/VblCeotmvs4,Girl,Minor,195,VblCeotmvs4,1317422,16518,1108
2015-09-10,UP10TION,"So, Dangerous",위험해,,https://youtu.be/6cBQ9DzpQRk,Boy,Major,262,6cBQ9DzpQRk,7195268,168949,8130
2015-09-09,Zest,Give Me A Chance,기회를줘,,https://youtu.be/lbOlvd9XjKA,Boy,Major,215,g1eF9_dkubA,4168,245,61
2015-09-09,SEVENTEEN,Mansae,만세,Im Seonggwan,https://youtu.be/MKbwrcIjfy8,Boy,Major,208,MKbwrcIjfy8,20322740,266647,8804
2015-09-08,Red Velvet,Dumb Dumb,덤덤,VM Project,https://youtu.be/XGdbaEDVWp0,Girl,Major,203,XGdbaEDVWp0,148786444,1481222,64294
2015-09-08,Ladies' Code,Smile Even Though It Hurts,아파도 웃을래,,https://youtu.be/AtIqA6TY8Q4,Girl,Minor,235,AtIqA6TY8Q4,653225,17864,928
2015-09-07,CNBLUE,Supernova,,,https://youtu.be/FWGmg4yN_j4,Boy,Japanese,218,FWGmg4yN_j4,2070082,26278,851
2015-09-07,5tion,Because of You,,,https://youtu.be/M2qWXeh18Lo,Boy,Minor,177,M2qWXeh18Lo,36417,379,5
2015-09-06,DAY6,Congratulations,콩그레츄레이션,Naive,https://youtu.be/x3sFsHrUyLQ,Boy,Major,235,x3sFsHrUyLQ,48311149,968834,37334
2015-09-06,MONSTA X,Rush,신속히,,https://youtu.be/bSo7gYXp-bA,Boy,Major,228,bSo7gYXp-bA,21119528,348028,13298
2015-09-04,GOT7,Laugh Laugh Laugh,,,https://youtu.be/QnttrgiMYHg,Boy,Japanese,102,QnttrgiMYHg,3339030,76279,1810
2015-09-03,BIGSTAR,Full Moon Shine,달빛소나타,,https://youtu.be/ZxYsDHgHItg,Boy,Major,187,ZxYsDHgHItg,936841,25432,1968
2015-08-31,ZE:A J,Kiminosobani ~Love to You~,君のそばに~Love to you~,,https://youtu.be/0TRuI2KBjtA,Boy,Japanese,309,0TRuI2KBjtA,232930,3065,218
2015-08-27,BEATWIN,Stalker,스토커,,https://youtu.be/o6D1J3BsDYo,Boy,Major,237,o6D1J3BsDYo,25836,0,106
